Especie,Longitud,Latitud
Octodon degus,-71.66670000000,-30.66670000000
Octodon degus,-70.96670000000,-33.50000000000
Octodon degus,-70.61670000000,-33.10380000000
Octodon degus,-70.85000000000,-33.26670000000
Octodon degus,-70.93330000000,-33.48330000000
Octodon degus,-70.90000000000,-33.25000000000
Octodon degus,-71.65000000000,-33.61670000000
Octodon degus,-71.20000000000,-33.00000000000
Octodon degus,-71.45000000000,-32.51670000000
Octodon degus,-71.30000000000,-32.36670000000
Octodon degus,-71.26670000000,-30.20000000000
Octodon degus,-71.11670000000,-29.88330000000
Octodon degus,-70.76670000000,-28.58330000000
Octodon degus,-71.26670000000,-32.88330000000
Octodon degus,-71.26670000000,-33.01670000000
Octodon degus,-71.20000000000,-32.78330000000
Octodon degus,-70.65000000000,-33.41670000000
Octodon degus,-70.60000000000,-33.35000000000
Octodon degus,-70.93330000000,-33.08330000000
Octodon degus,-71.45000000000,-32.16670000000
Octodon degus,-70.51650000000,-34.45640000000
Octodon degus,-70.48360000000,-33.40360000000
Octodon degus,-70.48880000000,-33.40900000000
Octodon degus,-71.10000000000,-31.75000000000
Octodon degus,-71.25000000000,-30.03532000000
Octodon degus,-71.55000000000,-33.28962000000
Octodon degus,-70.61667000000,-33.10384000000
Octodon degus,-70.93333400000,-33.48333400000
Octodon degus,-70.34118000000,-28.56667000000
Octodon degus,-71.66667000000,-30.66667000000
Octodon degus,-70.96667000000,-33.50000000000
Octodon degus,-71.68166700000,-33.75426900000
Octodon degus,-71.03250000000,-35.45744200000
Octodon degus,-70.35833300000,-33.30000000000
Octodon degus,-71.08333300000,-32.96666700000
Octodon degus,-71.66666700000,-30.66666700000
