Especie,Longitud,Latitud
Drimys winteri,-71.566666999800006,-33.03333299970000
Drimys winteri,-71.566666667199996,-38.56666666680000
Drimys winteri,-71.550000000099999,-33.03333299970000
Drimys winteri,-71.549999999600004,-33.02999999960000
Drimys winteri,-71.542140000000003,-37.33211000010000
Drimys winteri,-71.540000000299997,-33.02999999949999
Drimys winteri,-71.535712461100005,-32.80569993340000
Drimys winteri,-71.533333000200003,-34.75000000019999
Drimys winteri,-71.532379460900003,-32.80236693319999
Drimys winteri,-71.532379460700000,-32.79236693320000
Drimys winteri,-71.528093090300004,-32.79962064600000
Drimys winteri,-71.516667000499993,-31.83333300030000
Drimys winteri,-71.516666666600003,-31.73333333320000
Drimys winteri,-71.516250000400007,-33.17266699959999
Drimys winteri,-71.516109999899996,-33.17249999999999
Drimys winteri,-71.509999999599998,-33.02999999979999
Drimys winteri,-71.500000000200004,-32.96999999989999
Drimys winteri,-71.500000000200004,-32.96666700029999
Drimys winteri,-71.500000000000000,-31.91999999970000
Drimys winteri,-71.500000000499995,-31.91666699949999
Drimys winteri,-71.500000000100002,-31.78333299999999
Drimys winteri,-71.500000000000000,-31.78000000040000
Drimys winteri,-71.490280000100000,-36.96999999970000
Drimys winteri,-71.490190000100000,-36.96999999949999
Drimys winteri,-71.483332999599995,-31.29999999969999
Drimys winteri,-71.481482531899999,-32.76548804690000
Drimys winteri,-71.479999999800000,-37.37000000030000
Drimys winteri,-71.480000000000004,-31.87999999999999
Drimys winteri,-71.479999999699999,-31.82000000029999
Drimys winteri,-71.479999999599997,-31.75000000020000
Drimys winteri,-71.480000000199993,-31.29999999969999
Drimys winteri,-71.466666665899993,-53.19999999960000
Drimys winteri,-71.459999999600001,-31.28999999990000
Drimys winteri,-71.433333332800004,-32.50000000029999
Drimys winteri,-71.433333000499999,-30.33333299990000
Drimys winteri,-71.429999999499998,-30.33000000019999
Drimys winteri,-71.424051347599999,-54.59051347500000
Drimys winteri,-71.419999999699996,-30.31999999960000
Drimys winteri,-71.416666999499995,-36.31666699990000
Drimys winteri,-71.416666666300003,-36.31666666689999
Drimys winteri,-71.400000000000006,-36.30000000020000
Drimys winteri,-71.399999999900004,-34.54999999980000
Drimys winteri,-71.399999999700000,-31.33333299990000
Drimys winteri,-71.383333000500002,-30.48333299990000
Drimys winteri,-71.379999999999995,-34.52999999970000
Drimys winteri,-71.373980000000003,-37.85249000020000
Drimys winteri,-71.373889999799999,-37.85249999949999
Drimys winteri,-71.370000000000005,-31.93000000040000
Drimys winteri,-71.366666999600000,-31.93333299960000
Drimys winteri,-71.365830000399995,-36.65056000029999
Drimys winteri,-71.349999999999994,-31.90000000019999
Drimys winteri,-71.333332999600003,-31.78333299950000
Drimys winteri,-71.316666666700002,-32.23333333280000
Drimys winteri,-71.289999999800003,-33.14000000010000
Drimys winteri,-71.270000000200000,-33.08000000020000
Drimys winteri,-71.269999999700005,-30.58000000019999
Drimys winteri,-71.266667000300004,-33.08333299960000
Drimys winteri,-71.266667000200002,-30.58333300020000
Drimys winteri,-71.259999999499996,-33.07999999959999
Drimys winteri,-71.259999999800002,-30.56000000030000
Drimys winteri,-71.249999999600007,-36.65000000020000
Drimys winteri,-71.250000000499995,-33.37999999990000
Drimys winteri,-71.249999999799996,-33.36666666680000
Drimys winteri,-71.249999999799996,-31.89999999999999
Drimys winteri,-71.239999999999995,-35.81999999970000
Drimys winteri,-71.230000000499999,-36.58000000020000
Drimys winteri,-71.230000000299995,-36.22999999969999
Drimys winteri,-71.229999999599997,-34.22999999959999
Drimys winteri,-71.229999999900002,-34.21999999989999
Drimys winteri,-71.219999999999999,-36.11999999980000
Drimys winteri,-71.216666999699996,-32.01666700010000
Drimys winteri,-71.216666666500004,-32.60000000019999
Drimys winteri,-71.183330000599994,-37.88333000029999
Drimys winteri,-71.180000000199996,-36.85000000010000
Drimys winteri,-71.170000000499996,-35.85000000010000
Drimys winteri,-71.169999999500007,-32.97999999980000
Drimys winteri,-71.166670000500005,-35.84999999960000
Drimys winteri,-71.166667000199993,-35.18333299980000
Drimys winteri,-71.166667000100006,-32.98333300019999
Drimys winteri,-71.160000000300002,-32.93999999999999
Drimys winteri,-71.133332999700002,-32.94999999960000
Drimys winteri,-71.129999999700004,-32.94999999969999
Drimys winteri,-71.129999999800006,-32.90999999990000
Drimys winteri,-71.123222000499993,-32.95777800009999
Drimys winteri,-71.119999999699999,-32.83000000010000
Drimys winteri,-71.116667000199996,-32.83333300030000
Drimys winteri,-71.116666666900002,-32.93333333359999
Drimys winteri,-71.110000000300005,-32.80000000020000
Drimys winteri,-71.105279999700002,-34.18889000019999
Drimys winteri,-71.105249999999998,-34.18902799960000
Drimys winteri,-71.103611000300006,-32.98972199970000
Drimys winteri,-71.103610000499998,-32.98972000010000
Drimys winteri,-71.100000000099996,-35.84999999990000
Drimys winteri,-71.100000000099996,-35.82999999949999
Drimys winteri,-71.099999999600001,-32.98333300030000
Drimys winteri,-71.100000000500003,-32.88333300019999
Drimys winteri,-71.099999999700003,-32.87999999990000
Drimys winteri,-71.100000000300000,-32.84999999990000
Drimys winteri,-71.100000000500003,-32.06000000019999
Drimys winteri,-71.100000000500003,-31.33333300020000
Drimys winteri,-71.100000000099996,-31.32999999999999
Drimys winteri,-71.100000000500003,-31.31999999980000
Drimys winteri,-71.093888888600006,-35.86055555530000
Drimys winteri,-71.091638999899999,-34.18783300030000
Drimys winteri,-71.083333000200000,-35.84999999990000
Drimys winteri,-71.080000000300004,-35.84999999979999
Drimys winteri,-71.079999999600005,-33.05000000030000
Drimys winteri,-71.069999999800004,-32.35000000040000
Drimys winteri,-71.066666999800006,-32.94999999960000
Drimys winteri,-71.066666999700004,-32.34999999950000
Drimys winteri,-71.066666666499998,-31.39999999990000
Drimys winteri,-71.063417000100003,-32.95238899959999
Drimys winteri,-71.062500000300005,-35.62277999989999
Drimys winteri,-71.062499999699995,-35.62277799950000
Drimys winteri,-71.061111000500006,-35.60777800020000
Drimys winteri,-71.058416999700000,-32.95622199959999
Drimys winteri,-71.053694000299998,-32.95791699990000
Drimys winteri,-71.052777999900002,-32.95777799969999
Drimys winteri,-71.052388999700000,-32.95827800000000
Drimys winteri,-71.049999999999997,-35.72000000010000
Drimys winteri,-71.048389000399993,-32.97736099990000
Drimys winteri,-71.038922978399995,-54.11271758920000
Drimys winteri,-71.033333333000002,-35.45000000030000
Drimys winteri,-71.028059999999996,-32.99166999999999
Drimys winteri,-71.020000000400003,-35.59999999960000
Drimys winteri,-71.016667000400005,-35.58333300009999
Drimys winteri,-71.016666999500003,-30.15000000019999
Drimys winteri,-71.003050000200005,-31.17860999990000
Drimys winteri,-70.999999999799996,-36.00000000040000
Drimys winteri,-70.999999999799996,-33.13333299960000
Drimys winteri,-70.999999999699995,-33.13000000000000
Drimys winteri,-70.999999999799996,-33.05000000020000
Drimys winteri,-71.076072591599996,-53.15900924070000
Drimys winteri,-70.983333332900003,-33.04999999990000
Drimys winteri,-70.983333333199994,-32.99999999949999
Drimys winteri,-71.030326514400002,-53.62382384120000
Drimys winteri,-71.030323181200004,-53.62382717469999
Drimys winteri,-71.029968681599996,-53.64715717429999
Drimys winteri,-71.026993181600005,-53.63715717430000
Drimys winteri,-71.026993180399998,-53.62715717420000
Drimys winteri,-70.969999999500004,-33.06999999960000
Drimys winteri,-71.016993180699998,-53.58715717390000
Drimys winteri,-70.966667000100003,-33.06666700030000
Drimys winteri,-70.966666666400002,-32.79999999990000
Drimys winteri,-70.959443999800001,-34.15280600039999
Drimys winteri,-70.959440000100003,-34.15277999960000
Drimys winteri,-70.949999999599996,-33.19999999990000
Drimys winteri,-70.950000000100005,-32.78333299970000
Drimys winteri,-70.998028681500003,-53.49909717389999
Drimys winteri,-70.947667000400003,-34.14144400029999
Drimys winteri,-70.933333333799993,-33.10000000010000
Drimys winteri,-70.933333000000005,-33.08333300020000
Drimys winteri,-70.933056000299999,-35.59749999999999
Drimys winteri,-70.930000000000007,-33.07999999959999
Drimys winteri,-70.929999999600000,-33.06000000040000
Drimys winteri,-70.910000000500006,-32.74999999989999
Drimys winteri,-70.900000000399999,-35.19999999979999
Drimys winteri,-70.900000000399999,-33.19999999969999
Drimys winteri,-70.899999999700000,-33.08000000010000
Drimys winteri,-70.899999999700000,-30.67000000010000
Drimys winteri,-70.900000000399999,-30.66666699949999
Drimys winteri,-70.890600000500001,-35.81560000040000
Drimys winteri,-70.866667000000007,-31.53333299999999
Drimys winteri,-70.859999999699994,-35.18999999969999
Drimys winteri,-70.859999999699994,-30.64000000040000
Drimys winteri,-70.820000000500002,-35.02000000040000
Drimys winteri,-70.817500000199999,-34.99944400039999
Drimys winteri,-70.817500000400003,-34.99944000000000
Drimys winteri,-70.816667000099997,-35.01666699990000
Drimys winteri,-70.799999999799994,-35.78333299959999
Drimys winteri,-70.800000000500006,-35.78000000010000
Drimys winteri,-70.783333000100001,-31.68333300040000
Drimys winteri,-70.783333000400006,-31.66666700029999
Drimys winteri,-70.780000000399994,-35.01999999980000
Drimys winteri,-70.769999999700005,-35.74999999980000
Drimys winteri,-70.769999999600003,-34.72999999999999
Drimys winteri,-70.766669999699999,-34.98333400010000
Drimys winteri,-70.766670000299996,-34.98332999969999
Drimys winteri,-70.766667000499993,-34.73333299950000
Drimys winteri,-70.750000000300005,-34.73333300009999
Drimys winteri,-70.750000000300005,-34.72999999990000
Drimys winteri,-70.749999999799996,-31.88333300020000
Drimys winteri,-70.750000000399993,-31.87999999999999
Drimys winteri,-70.739999999800006,-34.70000000009999
Drimys winteri,-70.720000000300004,-35.82999999989999
Drimys winteri,-70.719999999600006,-34.99999999980000
Drimys winteri,-70.719999999699994,-34.70000000000000
Drimys winteri,-70.719999999600006,-31.84999999980000
Drimys winteri,-70.716666999799997,-35.83333299980000
Drimys winteri,-70.689999999600005,-35.79999999990000
Drimys winteri,-70.683333000299996,-33.43333299999999
Drimys winteri,-70.679999999600000,-33.43000000020000
Drimys winteri,-70.666666667100003,-33.96666666619999
Drimys winteri,-70.659999999500002,-33.42000000000000
Drimys winteri,-70.599999999700003,-54.55000000020000
Drimys winteri,-70.599999999500000,-33.66666699990000
Drimys winteri,-70.583333000500005,-34.03333299959999
Drimys winteri,-70.483333000100004,-33.73083300030000
Drimys winteri,-70.479999999800000,-53.79999999990000
Drimys winteri,-70.479166999800000,-33.73305599999999
Drimys winteri,-70.468194000099999,-33.72750000020000
Drimys winteri,-70.450000000100005,-33.58333299969999
Drimys winteri,-70.450000000200006,-33.58000000010000
Drimys winteri,-70.450000000499998,-33.56666699969999
Drimys winteri,-70.449027999999998,-34.29994400030000
Drimys winteri,-70.448890000500000,-34.29999999969999
Drimys winteri,-70.433332999699999,-33.56666699979999
Drimys winteri,-70.430000000199996,-33.57000000040000
Drimys winteri,-70.430000000099994,-33.56000000019999
Drimys winteri,-70.419999999900000,-33.53999999970000
Drimys winteri,-70.419361000199999,-33.81211100019999
Drimys winteri,-70.419169999600001,-33.81193999960000
Drimys winteri,-70.416666667100003,-34.01666666709999
Drimys winteri,-70.400000000000006,-33.54999999990000
Drimys winteri,-70.333333000400003,-33.58333300030000
Drimys winteri,-70.320000000400000,-33.56000000030000
Drimys winteri,-70.338346866300000,-54.23522855030000
Drimys winteri,-70.200000000499998,-53.46666999979999
Drimys winteri,-70.166670000600007,-53.44999999969999
Drimys winteri,-70.091928624399998,-53.77141514910000
Drimys winteri,-70.027658249799998,-54.04815483889999
Drimys winteri,-69.861433940400005,-54.80263515419999
Drimys winteri,-69.634790241199994,-54.13241078019999
Drimys winteri,-69.404984341100004,-54.56572323390000
Drimys winteri,-69.329999999799995,-54.66999999979999
Drimys winteri,-69.280000000000001,-53.37999999969999
Drimys winteri,-69.166554042499996,-55.04205514880000
Drimys winteri,-69.130287646499994,-54.90864494910000
Drimys winteri,-68.826921201800005,-54.87975725639999
Drimys winteri,-68.131470941299995,-55.54950656710000
Drimys winteri,-67.669999999799998,-55.82999999980000
Drimys winteri,-67.644301702800007,-54.99263846209999
Drimys winteri,-67.629999999600003,-55.56999999970000
Drimys winteri,-67.618421703199999,-54.99055846259999
Drimys winteri,-67.618221702499994,-54.99015846199999
Drimys winteri,-67.617257000500004,-55.07002600010000
Drimys winteri,-67.607888369999998,-54.98249179610000
Drimys winteri,-67.506450252799993,-54.98438701250000
Drimys winteri,-67.319999999999993,-55.73000000009999
Drimys winteri,-67.280000000200005,-55.97000000020000
Drimys winteri,-67.267589219800001,-55.94906074290000
Drimys winteri,-67.264249220099998,-55.94572074269999
Drimys winteri,-66.928096431699998,-55.05616780719999
Drimys winteri,-67.249248837200000,-55.95439112860000
Drimys winteri,-72.887480000400004,-51.749349999899998
Drimys winteri,-67.739738970900007,-55.008916366599998
Drimys winteri,-66.929999999600000,-55.020000000300001
Drimys winteri,-70.127138383200005,-53.767113328000001
Drimys winteri,-70.959889623099997,-53.522635859899999
Drimys winteri,-73.540922015700005,-45.874643688200003
Drimys winteri,-70.940368616800001,-53.611041832200002
Drimys winteri,-67.713658970899999,-55.006436366000003
Drimys winteri,-73.784928383199997,-42.486478643600002
Drimys winteri,-71.532777068300007,-32.778530459800002
Drimys winteri,-71.530000000000001,-32.779999999700003
Drimys winteri,-71.637138383500002,-33.033093299000001
Drimys winteri,-73.246416120700005,-37.983583879800001
Drimys winteri,-72.225885368700006,-39.265253735100003
Drimys winteri,-72.196515922200007,-39.719999999499997
Drimys winteri,-72.418581489999994,-40.641995548700002
Drimys winteri,-72.830000000100000,-41.449999999699997
Drimys winteri,-73.783218126199998,-42.471203884700003
Drimys winteri,-73.518108140199999,-42.955675580200001
Drimys winteri,-73.804808987000001,-43.880770376599997
Drimys winteri,-72.580000000300004,-44.419999999900000
Drimys winteri,-72.749102217900003,-44.753719384699998
Drimys winteri,-73.708144472200004,-45.007327019700000
Drimys winteri,-73.482130588999993,-46.294294559100003
Drimys winteri,-70.929528867299993,-33.823875267799998
Drimys winteri,-73.524478956400003,-37.040191656499999
Drimys winteri,-73.547144646899994,-37.208566060000003
Drimys winteri,-73.564394380899998,-47.830286417200000
Drimys winteri,-74.425752244099996,-48.389050100699997
Drimys winteri,-75.503367291100005,-49.078112608900000
Drimys winteri,-74.080676946200001,-49.201018762200000
Drimys winteri,-75.412892936399999,-49.402154042200003
Drimys winteri,-73.886527451000006,-49.667805911199999
Drimys winteri,-75.238820885699994,-50.315298525000003
Drimys winteri,-75.274781259799994,-50.374951111800002
Drimys winteri,-71.776435682200002,-52.713790748599997
Drimys winteri,-71.861842855600003,-53.082013285099997
Drimys winteri,-71.750498995300006,-53.413151708000001
Drimys winteri,-70.942963384300000,-53.577912419299999
Drimys winteri,-70.938679996600001,-53.607313852200001
Drimys winteri,-72.217863935099999,-53.606543639000002
Drimys winteri,-70.979999999900002,-53.670000000300000
Drimys winteri,-70.137138383700005,-53.797113327900000
Drimys winteri,-70.029999999699996,-54.049999999599997
Drimys winteri,-70.023600510199998,-54.087845957600003
Drimys winteri,-71.031391720200006,-54.093917202900002
Drimys winteri,-69.679999999499998,-54.180000000299998
Drimys winteri,-70.324189073200003,-54.208578586700000
Drimys winteri,-72.328445418300007,-54.454238368500000
Drimys winteri,-71.416844201800004,-54.632269955399998
Drimys winteri,-69.863100607400000,-54.800968488000002
Drimys winteri,-67.322583357599996,-54.982447588699998
Drimys winteri,-67.586658971199995,-54.985436365900000
Drimys winteri,-69.150000000000006,-54.929999999499998
Drimys winteri,-66.905851596800005,-55.040676660000003
Drimys winteri,-68.118712037700007,-55.074759706199998
Drimys winteri,-67.123056513700007,-55.071768550400002
Drimys winteri,-67.538326557700003,-55.624857245000001
Drimys winteri,-67.276409428199997,-55.772439461799998
