Especie,Longitud,Latitud
Pteroptochos_megapodius,-70.557677999999996,-34.028731000000001
Pteroptochos_megapodius,-71.583438000000001,-34.027278000000003
Pteroptochos_megapodius,-70.352230000000006,-34.026907999999999
Pteroptochos_megapodius,-70.988679000000005,-34.026091000000001
Pteroptochos_megapodius,-70.438156000000006,-34.025348000000001
Pteroptochos_megapodius,-71.602417000000003,-34.018464999999999
Pteroptochos_megapodius,-71.223206000000005,-34.006469000000003
Pteroptochos_megapodius,-70.583338999999995,-33.989238999999998
Pteroptochos_megapodius,-70.164699999999996,-33.964078000000001
Pteroptochos_megapodius,-70.628018999999995,-33.959598999999997
Pteroptochos_megapodius,-70.957603000000006,-33.958168999999998
Pteroptochos_megapodius,-71.053734000000006,-33.950195000000001
Pteroptochos_megapodius,-71.053206000000003,-33.935191000000003
Pteroptochos_megapodius,-71.002064000000004,-33.932820999999997
Pteroptochos_megapodius,-71.253225999999998,-33.930173000000003
Pteroptochos_megapodius,-70.965843000000007,-33.921140999999999
Pteroptochos_megapodius,-70.649856999999997,-33.916583000000003
Pteroptochos_megapodius,-70.648509000000004,-33.902233000000003
Pteroptochos_megapodius,-70.977515999999994,-33.885236999999996
Pteroptochos_megapodius,-71.002407000000005,-33.882244999999998
Pteroptochos_megapodius,-70.901161999999999,-33.879902000000001
Pteroptochos_megapodius,-70.942497000000003,-33.878967000000003
Pteroptochos_megapodius,-70.846412000000001,-33.877729000000002
Pteroptochos_megapodius,-70.197143999999994,-33.875511000000003
Pteroptochos_megapodius,-70.969875999999999,-33.874093000000002
Pteroptochos_megapodius,-70.922499000000002,-33.869703000000001
Pteroptochos_megapodius,-70.922234000000003,-33.868822000000002
Pteroptochos_megapodius,-70.197509999999994,-33.859071999999998
Pteroptochos_megapodius,-70.593703000000005,-33.856019000000003
Pteroptochos_megapodius,-69.980823000000001,-33.853479000000000
Pteroptochos_megapodius,-70.982855000000001,-33.853265999999998
Pteroptochos_megapodius,-70.982016999999999,-33.852860999999997
Pteroptochos_megapodius,-70.053017999999994,-33.848554999999998
Pteroptochos_megapodius,-70.940105000000003,-33.847856999999998
Pteroptochos_megapodius,-70.916747999999998,-33.847608000000001
Pteroptochos_megapodius,-69.897766000000004,-33.847608000000001
Pteroptochos_megapodius,-70.894486000000001,-33.846316000000002
Pteroptochos_megapodius,-70.203113999999999,-33.845824999999998
Pteroptochos_megapodius,-70.999669999999995,-33.845506999999998
Pteroptochos_megapodius,-71.002482000000001,-33.843953999999997
Pteroptochos_megapodius,-70.100643000000005,-33.832476000000000
Pteroptochos_megapodius,-70.111227000000000,-33.829321000000000
Pteroptochos_megapodius,-70.055409999999995,-33.827057000000003
Pteroptochos_megapodius,-70.931886000000006,-33.826878999999998
Pteroptochos_megapodius,-70.125775000000004,-33.824223000000003
Pteroptochos_megapodius,-70.052261000000001,-33.823990999999999
Pteroptochos_megapodius,-70.061306000000002,-33.822913000000000
Pteroptochos_megapodius,-70.168690999999995,-33.817075000000003
Pteroptochos_megapodius,-70.007639999999995,-33.815274000000002
Pteroptochos_megapodius,-70.220639000000006,-33.795183999999999
Pteroptochos_megapodius,-70.073375999999996,-33.794556000000000
Pteroptochos_megapodius,-70.199853000000004,-33.793218000000003
Pteroptochos_megapodius,-70.250359000000003,-33.790275999999999
Pteroptochos_megapodius,-70.191552000000001,-33.787508000000003
Pteroptochos_megapodius,-70.185449000000006,-33.787165999999999
Pteroptochos_megapodius,-70.183718999999996,-33.786763000000001
Pteroptochos_megapodius,-70.187287999999995,-33.785721000000002
Pteroptochos_megapodius,-70.177231000000006,-33.783337000000003
Pteroptochos_megapodius,-70.072861000000003,-33.783107000000001
Pteroptochos_megapodius,-70.172832000000000,-33.780737000000002
Pteroptochos_megapodius,-70.172768000000005,-33.780574000000001
Pteroptochos_megapodius,-70.616471000000004,-33.779026999999999
Pteroptochos_megapodius,-70.245047999999997,-33.778612000000003
Pteroptochos_megapodius,-70.416870000000003,-33.776864000000003
Pteroptochos_megapodius,-70.072226999999998,-33.776715000000003
Pteroptochos_megapodius,-70.171651999999995,-33.776169000000003
Pteroptochos_megapodius,-70.172167000000002,-33.775936999999999
Pteroptochos_megapodius,-70.169060000000002,-33.773685999999998
Pteroptochos_megapodius,-70.264008000000004,-33.772812999999999
Pteroptochos_megapodius,-70.274005000000002,-33.768017000000000
Pteroptochos_megapodius,-70.419617000000002,-33.765448999999997
Pteroptochos_megapodius,-70.286074999999997,-33.757478999999996
Pteroptochos_megapodius,-70.052357999999998,-33.747726999999998
Pteroptochos_megapodius,-70.899893000000006,-33.744771999999998
Pteroptochos_megapodius,-70.148381000000001,-33.743487000000002
Pteroptochos_megapodius,-70.292625999999998,-33.742524000000003
Pteroptochos_megapodius,-70.435591000000002,-33.741326000000001
Pteroptochos_megapodius,-70.316705999999996,-33.738900999999998
Pteroptochos_megapodius,-70.812550000000002,-33.737223999999998
Pteroptochos_megapodius,-70.301368999999994,-33.733905000000000
Pteroptochos_megapodius,-70.928944000000001,-33.733635999999997
Pteroptochos_megapodius,-70.467445999999995,-33.730389000000002
Pteroptochos_megapodius,-70.427681000000007,-33.728596000000003
Pteroptochos_megapodius,-70.320825999999997,-33.726481000000000
Pteroptochos_megapodius,-70.996200999999999,-33.725147999999997
Pteroptochos_megapodius,-70.991377999999997,-33.724874999999997
Pteroptochos_megapodius,-70.134636999999998,-33.722982999999999
Pteroptochos_megapodius,-71.638733999999999,-33.721840999999998
Pteroptochos_megapodius,-70.137748999999999,-33.719484999999999
Pteroptochos_megapodius,-70.504113000000004,-33.719265999999998
Pteroptochos_megapodius,-70.517664999999994,-33.715781000000000
Pteroptochos_megapodius,-71.004700999999997,-33.715564999999998
Pteroptochos_megapodius,-70.106335000000001,-33.712631000000002
Pteroptochos_megapodius,-71.163381999999999,-33.706704999999999
Pteroptochos_megapodius,-70.192679999999996,-33.691780999999999
Pteroptochos_megapodius,-70.798130000000000,-33.691066999999997
Pteroptochos_megapodius,-70.107225000000000,-33.690066999999999
Pteroptochos_megapodius,-70.104961000000003,-33.688639000000002
Pteroptochos_megapodius,-70.096207000000007,-33.673496999999998
Pteroptochos_megapodius,-70.134144000000006,-33.667496999999997
Pteroptochos_megapodius,-70.082618999999994,-33.665433999999998
Pteroptochos_megapodius,-70.071366999999995,-33.654513000000001
Pteroptochos_megapodius,-70.074234000000004,-33.649921999999997
Pteroptochos_megapodius,-70.081100000000006,-33.649493000000000
Pteroptochos_megapodius,-70.339022000000000,-33.649154000000003
Pteroptochos_megapodius,-70.338849999999994,-33.648921999999999
Pteroptochos_megapodius,-70.334709000000004,-33.648316000000001
Pteroptochos_megapodius,-70.067024000000004,-33.647492999999997
Pteroptochos_megapodius,-70.347267000000002,-33.647098999999997
Pteroptochos_megapodius,-70.332438999999994,-33.641607000000000
Pteroptochos_megapodius,-70.352789000000001,-33.640337000000002
Pteroptochos_megapodius,-70.312674000000001,-33.637306000000002
Pteroptochos_megapodius,-70.317077999999995,-33.633232999999997
Pteroptochos_megapodius,-70.316469999999995,-33.632826000000001
Pteroptochos_megapodius,-70.352324999999993,-33.629187999999999
Pteroptochos_megapodius,-70.275334999999998,-33.628771000000000
Pteroptochos_megapodius,-70.024451999999997,-33.628342000000004
Pteroptochos_megapodius,-70.024108999999996,-33.628342000000004
Pteroptochos_megapodius,-70.294351000000006,-33.620724000000003
Pteroptochos_megapodius,-70.303068999999994,-33.620305999999999
Pteroptochos_megapodius,-70.747729000000007,-33.617623999999999
Pteroptochos_megapodius,-70.960779000000002,-33.616320999999999
Pteroptochos_megapodius,-70.937830000000005,-33.615113000000001
Pteroptochos_megapodius,-69.988961000000003,-33.611688999999998
Pteroptochos_megapodius,-70.736596000000006,-33.611246000000001
Pteroptochos_megapodius,-69.979573000000002,-33.611179000000000
Pteroptochos_megapodius,-70.288708999999997,-33.608604999999997
Pteroptochos_megapodius,-70.288338999999993,-33.608186000000003
Pteroptochos_megapodius,-70.479917999999998,-33.607686000000001
Pteroptochos_megapodius,-70.288089999999997,-33.606856000000001
Pteroptochos_megapodius,-70.286579000000003,-33.605184000000001
Pteroptochos_megapodius,-70.286719000000005,-33.603985999999999
Pteroptochos_megapodius,-70.288552999999993,-33.602770999999997
Pteroptochos_megapodius,-70.284475999999998,-33.602181000000002
Pteroptochos_megapodius,-70.286412999999996,-33.602119000000002
Pteroptochos_megapodius,-70.895651999999998,-33.596234000000003
Pteroptochos_megapodius,-70.741696000000005,-33.594619000000002
Pteroptochos_megapodius,-70.918796999999998,-33.594374999999999
Pteroptochos_megapodius,-70.390412999999995,-33.584307000000003
Pteroptochos_megapodius,-70.378428999999997,-33.582835000000003
